Drill Listing
=============
Drill: .008  Tool: 1  Feed: 0  Speed: 0
X 850000  Y 664960
X 850000  Y 672834
X 850000  Y 680708
X 846062  Y 661023
X 846062  Y 680708
X 842125  Y 661023
X 838188  Y 676771
X 838188  Y 668897
X 838188  Y 672834
X 838188  Y 661023
X 838188  Y 664960
X 838188  Y 680708
X 834251  Y 676771
X 834251  Y 672834
X 834251  Y 664960
X 834251  Y 668897
X 834251  Y 661023
X 834251  Y 680708
X 830314  Y 676771
X 830314  Y 672834
X 830314  Y 668897
X 830314  Y 664960
X 830314  Y 680708
X 826377  Y 668897
X 826377  Y 661023
X 826377  Y 672834
X 826377  Y 664960
X 826377  Y 676771
X 826377  Y 680708
X 822440  Y 661023
X 822440  Y 665354
X 822440  Y 668897
X 822440  Y 676771
X 822440  Y 680708
X 822440  Y 672834
X 818503  Y 672834
X 818503  Y 668897
X 818503  Y 680708
X 818503  Y 683858
X 818503  Y 676771
X 818503  Y 661023
X 818503  Y 664960
X 814566  Y 661023
X 814566  Y 676771
X 814566  Y 668897
X 810629  Y 661023
X 725984  Y 659055
X 720078  Y 669685
X 716141  Y 669685
X 712204  Y 669685
X 704330  Y 669685
X 700393  Y 669685
X 696456  Y 669685
X 692519  Y 669685
X 684645  Y 669685
X 680708  Y 669685
X 676771  Y 659842
X 676771  Y 669685
X 672834  Y 669685
X 672834  Y 659842
X 668897  Y 669685
X 664960  Y 669685
X 657086  Y 669685
X 653149  Y 669685
X 649212  Y 669685
X 645275  Y 669685
X 641338  Y 669685
X 633464  Y 669685
X 629527  Y 669685
X 625590  Y 669685
X 621653  Y 669685
X 613779  Y 670078
X 609842  Y 669685
X 605905  Y 669685
X 600000  Y 659055
X 579527  Y 665354
X 545669  Y 662992
X 545669  Y 682677
X 545669  Y 659055
X 545669  Y 666929
X 545669  Y 670866
X 545669  Y 678740
X 545669  Y 674803
X 523767  Y 674992
X 410767  Y 682492
X 479921  Y 698425
X 545669  Y 686614
X 577267  Y 685992
X 591338  Y 684251
X 593700  Y 689763
X 600393  Y 687795
X 614960  Y 706299
X 625590  Y 700787
X 638976  Y 706299
X 651181  Y 704330
X 662204  Y 700787
X 674015  Y 706299
X 685826  Y 704330
X 698031  Y 700787
X 700000  Y 706299
X 709055  Y 704330
X 714566  Y 699606
X 726377  Y 687401
X 729921  Y 706299
X 741338  Y 687401
X 797637  Y 690551
X 797637  Y 686220
X 807085  Y 690551
X 807184  Y 686220
X 814566  Y 692519
X 814566  Y 696456
X 814566  Y 708267
X 814566  Y 700393
X 818503  Y 696456
X 818503  Y 688582
X 818503  Y 692519
X 818503  Y 700393
X 818503  Y 704330
X 818503  Y 708267
X 822440  Y 692519
X 822440  Y 684645
X 822440  Y 688582
X 822440  Y 696456
X 822440  Y 700393
X 822440  Y 704330
X 822440  Y 708267
X 826377  Y 696456
X 826377  Y 684645
X 826377  Y 692519
X 826377  Y 700393
X 826377  Y 704330
X 826377  Y 688582
X 826377  Y 708267
X 830314  Y 684645
X 830314  Y 692519
X 830314  Y 688582
X 830314  Y 696456
X 830314  Y 704330
X 830314  Y 700393
X 834251  Y 692519
X 834251  Y 688582
X 834251  Y 684645
X 834251  Y 696456
X 834251  Y 700393
X 834251  Y 704330
X 834251  Y 708267
X 838188  Y 692519
X 838188  Y 688582
X 838188  Y 696456
X 838188  Y 684645
X 838188  Y 700393
X 838188  Y 704330
X 838188  Y 708267
X 842125  Y 688582
X 846062  Y 684645
X 846062  Y 688582
X 850000  Y 696456
X 850000  Y 684645
X 850000  Y 688582
X 850000  Y 700393
X 850000  Y 704330
X 850000  Y 708267
X 853937  Y 700393
X 853937  Y 696456
X 856102  Y 684055
X 863385  Y 688582
X 886271  Y 697368
X 886275  Y 687865
X 886275  Y 708556
X 915354  Y 691732
X 915354  Y 700393
X 921259  Y 691732
X 921259  Y 700393
X 927165  Y 691732
X 927165  Y 700393
X 933070  Y 691732
X 933070  Y 700393
X 938976  Y 691732
X 938976  Y 700393
X 944881  Y 691732
X 944881  Y 700393
X 950787  Y 691732
X 950787  Y 700393
X 956692  Y 700393
X 956692  Y 691732
X 964267  Y 707992
X 1003543  Y 688976
X 1014172  Y 688582
X 1022440  Y 688976
X 1032676  Y 688976
X 1006299  Y 738582
X 1005511  Y 746062
X 995267  Y 754322
X 944881  Y 718110
X 903937  Y 755905
X 867746  Y 718449
X 867631  Y 729584
X 859055  Y 741925
X 857975  Y 718449
X 857937  Y 729584
X 853937  Y 712204
X 850000  Y 712204
X 850000  Y 716141
X 849277  Y 747300
X 846062  Y 716141
X 842125  Y 716141
X 842125  Y 712204
X 838188  Y 716141
X 834251  Y 712204
X 834180  Y 747300
X 830314  Y 712204
X 830314  Y 716141
X 826377  Y 716141
X 822440  Y 712204
X 822440  Y 720078
X 820545  Y 747300
X 818503  Y 716141
X 818503  Y 712204
X 814566  Y 720078
X 814566  Y 716141
X 810629  Y 720078
X 808674  Y 728292
X 808625  Y 739426
X 802416  Y 723547
X 802413  Y 712222
X 797637  Y 738006
X 791288  Y 723724
X 791288  Y 712100
X 787007  Y 741732
X 787007  Y 757480
X 761417  Y 741732
X 761417  Y 757480
X 729921  Y 757480
X 729921  Y 741732
X 700393  Y 741732
X 700393  Y 757480
X 676771  Y 741732
X 676771  Y 757480
X 636267  Y 714492
X 592125  Y 757480
X 592125  Y 741732
X 576377  Y 741732
X 576377  Y 757480
X 554724  Y 741732
X 554724  Y 757480
X 545669  Y 729921
X 545669  Y 737795
X 545669  Y 718110
X 545669  Y 733858
X 545669  Y 722047
X 545669  Y 725984
X 545669  Y 710236
X 545669  Y 714173
X 479921  Y 751968
X 452755  Y 757480
X 450787  Y 752755
X 412992  Y 751968
X 366141  Y 725589
X 366141  Y 716929
X 358661  Y 712992
X 358661  Y 721652
X 348522  Y 757480
X 339666  Y 757480
X 155118  Y 798818
X 157086  Y 792913
X 214173  Y 806692
X 224015  Y 780314
X 224015  Y 808661
X 231889  Y 777165
X 231889  Y 792913
X 231889  Y 800787
X 235826  Y 773228
X 235826  Y 800787
X 235826  Y 804724
X 239763  Y 777165
X 239763  Y 800787
X 239763  Y 804724
X 243700  Y 773228
X 247637  Y 769291
X 251574  Y 804724
X 255511  Y 796850
X 255511  Y 804724
X 259448  Y 796850
X 267322  Y 796850
X 279133  Y 808661
X 279133  Y 800787
X 279133  Y 804724
X 318503  Y 777755
X 340157  Y 796850
X 348031  Y 808661
X 353937  Y 806692
X 362598  Y 789370
X 367716  Y 790944
X 448818  Y 760236
X 454724  Y 762204
X 463767  Y 785992
X 902362  Y 759055
X 904721  Y 787289
X 909055  Y 800787
X 912598  Y 785235
X 922834  Y 798818
X 504724  Y 819291
X 503149  Y 829527
X 501181  Y 833070
X 499606  Y 828740
X 498031  Y 831889
X 344094  Y 810629
X 342125  Y 818503
X 342125  Y 824409
X 340157  Y 822440
X 338188  Y 828346
X 283070  Y 832283
X 283070  Y 828346
X 283070  Y 824409
X 279133  Y 828346
X 279133  Y 824409
X 279133  Y 832283
X 279133  Y 816535
X 279133  Y 812598
X 275196  Y 828346
X 271259  Y 816535
X 271259  Y 812598
X 267322  Y 832283
X 267322  Y 828346
X 263385  Y 828346
X 259448  Y 828346
X 243700  Y 824409
X 239763  Y 824409
X 239763  Y 820472
X 239763  Y 832283
X 239763  Y 816535
X 235826  Y 824409
X 235826  Y 828346
X 235826  Y 816535
X 235826  Y 820472
X 231889  Y 820472
X 231889  Y 832283
X 231889  Y 824409
X 227952  Y 820472
X 227952  Y 832283
X 227952  Y 828346
X 227952  Y 812598
X 227952  Y 816535
X 178740  Y 820472
X 175984  Y 823228
X 172834  Y 820472
X 168897  Y 820472
X 166929  Y 826377
X 163779  Y 810629
X 158267  Y 816535
X 129527  Y 818503
X 122834  Y 810629
X 117322  Y 812598
X 114566  Y 814566
X 105905  Y 820078
X 107480  Y 857874
X 107874  Y 846062
X 178740  Y 844094
X 204330  Y 844094
X 220078  Y 836417
X 224015  Y 836220
X 224015  Y 848031
X 227952  Y 836220
X 227952  Y 840157
X 231889  Y 836220
X 235826  Y 840157
X 235826  Y 844094
X 247637  Y 844094
X 251574  Y 855905
X 251574  Y 851968
X 251574  Y 848031
X 251574  Y 859842
X 255511  Y 840157
X 259448  Y 859842
X 263385  Y 859842
X 263385  Y 855905
X 271259  Y 840157
X 271259  Y 859842
X 275196  Y 836220
X 279133  Y 844094
X 279133  Y 848031
X 279133  Y 840157
X 279133  Y 851968
X 283070  Y 851968
X 283070  Y 848031
X 283070  Y 840157
X 333900  Y 880342
X 336220  Y 857874
X 340985  Y 876602
X 375621  Y 877838
X 379681  Y 868494
X 393307  Y 866535
X 403281  Y 875234
X 432183  Y 877964
X 478311  Y 864564
X 486329  Y 877938
X 891732  Y 874015
X 905314  Y 866141
X 912599  Y 878346
X 912599  Y 873146
X 921259  Y 873146
X 993307  Y 880314
X 1097637  Y 890551
X 1061050  Y 911622
X 905314  Y 897637
X 891732  Y 889763
X 654527  Y 885434
X 651969  Y 912992
X 646532  Y 920685
X 644292  Y 904330
X 643267  Y 914492
X 603346  Y 885434
X 600787  Y 912990
X 597804  Y 920866
X 594267  Y 914492
X 593110  Y 904330
X 552165  Y 885434
X 549606  Y 912990
X 546421  Y 920660
X 542767  Y 914492
X 541929  Y 904330
X 523771  Y 929155
X 514914  Y 929155
X 500631  Y 913909
X 471715  Y 933350
X 468503  Y 933070
X 453383  Y 928230
X 447085  Y 930789
X 433464  Y 925590
X 429715  Y 933350
X 416100  Y 920454
X 349962  Y 916977
X 344192  Y 910775
X 338549  Y 920139
X 290355  Y 891732
X 290355  Y 898818
X 279133  Y 893307
X 279133  Y 896850
X 271259  Y 893496
X 271259  Y 897039
X 259448  Y 893496
X 259448  Y 904724
X 259448  Y 897039
X 249606  Y 904330
X 247637  Y 893496
X 247637  Y 897039
X 235826  Y 893496
X 235826  Y 897039
X 224015  Y 893496
X 224015  Y 897039
X 214173  Y 893496
X 214173  Y 897039
X 148818  Y 938131
X 148818  Y 958143
X 148818  Y 948125
X 148818  Y 968110
X 284566  Y 944174
X 286140  Y 935711
X 287715  Y 944174
X 289290  Y 935711
X 294007  Y 935478
X 298196  Y 936727
X 324566  Y 944174
X 326140  Y 935711
X 327715  Y 944174
X 329290  Y 935711
X 334002  Y 935035
X 339801  Y 946474
X 431290  Y 935711
X 470140  Y 935711
X 473290  Y 935711
X 485767  Y 948992
X 982283  Y 939370
X 1120124  Y 939270
X 1272047  Y 956503
X 1281223  Y 983867
X 1297244  Y 976771
X 253149  Y 1050000
X 251181  Y 1055511
X 248818  Y 1045275
X 246456  Y 1052362
X 244094  Y 1050000
X 241732  Y 1047637
X 209448  Y 990944
X 207480  Y 993307
X 151968  Y 1000787
X 124803  Y 985039

Drill: .00984  Tool: 2  Feed: 0  Speed: 0
X 553267  Y 688582
X 557086  Y 688582
X 561023  Y 688582
X 563110  Y 695669
X 564842  Y 688582
X 566929  Y 695669
X 570866  Y 695669
X 574685  Y 695669
X 576889  Y 688582
X 580708  Y 688582
X 584645  Y 688582
X 588464  Y 688582
X 604055  Y 695669
X 607874  Y 695669
X 611811  Y 695669
X 615629  Y 695669
X 617834  Y 688582
X 621653  Y 688582
X 625590  Y 688582
X 627677  Y 695669
X 629409  Y 688582
X 631496  Y 695669
X 635433  Y 695669
X 639251  Y 695669
X 641456  Y 688582
X 645275  Y 688582
X 649212  Y 688582
X 651299  Y 695669
X 653031  Y 688582
X 655118  Y 695669
X 659055  Y 695669
X 662874  Y 695669
X 665078  Y 688582
X 668897  Y 688582
X 672834  Y 688582
X 674921  Y 695669
X 676653  Y 688582
X 678740  Y 695669
X 682677  Y 695669
X 686496  Y 695669
X 688700  Y 688582
X 692519  Y 688582
X 696456  Y 688582
X 698543  Y 695669
X 700275  Y 688582
X 702362  Y 695669
X 706299  Y 695669
X 710118  Y 695669
X 712322  Y 688582
X 716141  Y 688582
X 720078  Y 688582
X 723897  Y 688582
X 732401  Y 696062
X 736220  Y 696062
X 740157  Y 696062
X 743976  Y 696062
X 749724  Y 688976
X 753543  Y 688976
X 757480  Y 688976
X 761141  Y 696456
X 761299  Y 688976
X 764960  Y 696456
X 768897  Y 696456
X 772716  Y 696456
X 917598  Y 987401
X 913779  Y 987401
X 913267  Y 996850
X 909842  Y 987401
X 909448  Y 996850
X 906023  Y 987401
X 905511  Y 996850
X 901850  Y 987401
X 901692  Y 996850
X 898031  Y 987401
X 897519  Y 996850
X 894094  Y 987401
X 893700  Y 996850
X 890275  Y 987401
X 889763  Y 996850
X 885944  Y 996850
X 864448  Y 987401
X 860629  Y 987401
X 860118  Y 996850
X 856692  Y 987401
X 856299  Y 996850
X 852874  Y 987401
X 852362  Y 996850
X 848700  Y 987401
X 848543  Y 996850
X 844881  Y 987401
X 844370  Y 996850
X 840944  Y 987401
X 840551  Y 996850
X 837125  Y 987401
X 836614  Y 996850
X 832795  Y 996850
X 805393  Y 987401
X 801574  Y 987401
X 801062  Y 996850
X 797637  Y 987401
X 797244  Y 996850
X 793818  Y 987401
X 793307  Y 996850
X 789645  Y 987401
X 789488  Y 996850
X 785826  Y 987401
X 785314  Y 996850
X 781889  Y 987401
X 781496  Y 996850
X 778070  Y 987401
X 777559  Y 996850
X 773740  Y 996850
X 752244  Y 987401
X 748425  Y 987401
X 747913  Y 997244
X 744488  Y 987401
X 744094  Y 997244
X 740669  Y 987401
X 740157  Y 997244
X 736496  Y 987401
X 736338  Y 997244
X 732677  Y 987401
X 731377  Y 997244
X 728740  Y 987401
X 727559  Y 997244
X 724921  Y 987401
X 723622  Y 997244
X 719803  Y 997244

Drill: .01  Tool: 3  Feed: 95  Speed: 300
X 355905  Y 172834
X 356873  Y 160825
X 361788  Y 160825
X 377559  Y 172834
X 604558  Y 160791
X 609842  Y 170866
X 610237  Y 160791
X 661023  Y 157086
X 700393  Y 174803
X 708654  Y 161047
X 714533  Y 161006
X 722047  Y 174803
X 956434  Y 160644
X 962204  Y 172834
X 962918  Y 160644
X 999606  Y 157086
X 1025267  Y 172992
X 1030267  Y 172992
X 1045267  Y 172992
X 1050267  Y 172992
X 1050267  Y 182992
X 1055267  Y 172992
X 1055267  Y 182892
X 1072267  Y 172992
X 1077267  Y 172992
X 1092267  Y 172992
X 1097267  Y 172100
X 1097267  Y 183492
X 1102267  Y 183692
X 1102267  Y 172100
X 1179944  Y 175337
X 1209708  Y 175337
X 1257107  Y 179047
X 1257407  Y 153947
X 1260807  Y 179147
X 1260807  Y 153938
X 1264307  Y 179147
X 1264507  Y 154038
X 1189708  Y 193053
X 1099039  Y 202820
X 1099039  Y 206363
X 1093899  Y 196960
X 1085433  Y 196456
X 1085433  Y 193700
X 1084267  Y 185360
X 1084267  Y 204623
X 1082677  Y 196456
X 1082677  Y 193700
X 1074636  Y 193023
X 1074636  Y 196960
X 1070896  Y 194963
X 1070896  Y 191420
X 1070896  Y 202520
X 1070896  Y 206063
X 1060167  Y 184792
X 1051839  Y 202520
X 1051839  Y 206063
X 1046899  Y 196960
X 1041533  Y 216015
X 1038818  Y 231889
X 1038582  Y 193700
X 1038582  Y 196456
X 1037267  Y 204623
X 1037267  Y 185792
X 1035826  Y 196456
X 1035826  Y 193700
X 1027636  Y 193023
X 1027567  Y 196892
X 1025296  Y 204120
X 1025296  Y 207663
X 1024996  Y 195063
X 1024996  Y 191620
X 988582  Y 231889
X 224250  Y 264844
X 232124  Y 251065
X 232124  Y 235317
X 261651  Y 258939
X 862342  Y 277559
X 870217  Y 277559
X 878091  Y 277559
X 885965  Y 277559
X 893839  Y 277559
X 901713  Y 277559
X 909587  Y 277559
X 1025590  Y 295275
X 1030118  Y 248267
X 1031102  Y 272834
X 1031102  Y 268503
X 1035433  Y 295275
X 1042519  Y 264173
X 1042519  Y 268503
X 1045275  Y 295275
X 1055525  Y 295455
X 1057433  Y 254015
X 1058433  Y 260015
X 1069433  Y 250015
X 1075433  Y 255015
X 1075433  Y 246015
X 1200762  Y 265541
X 1283070  Y 302755
X 1312598  Y 290944
X 1041900  Y 325450
X 1032139  Y 325450
X 1022085  Y 325450
X 1006382  Y 371372
X 1003407  Y 370595
X 998818  Y 325984
X 994053  Y 374401
X 990510  Y 374401
X 988976  Y 325984
X 988007  Y 370595
X 979133  Y 325984
X 979053  Y 374401
X 976207  Y 370595
X 975510  Y 374401
X 970307  Y 373595
X 968503  Y 325984
X 968307  Y 370595
X 964053  Y 374401
X 960510  Y 374401
X 958465  Y 370595
X 953149  Y 325984
X 949053  Y 374401
X 945510  Y 374401
X 942913  Y 325984
X 938707  Y 369595
X 936130  Y 372469
X 933070  Y 325984
X 257480  Y 324409
X 116603  Y 375157
X 326377  Y 416929
X 336220  Y 412992
X 385433  Y 419291
X 450787  Y 414960
X 922307  Y 389047
X 936130  Y 404669
X 936130  Y 391069
X 936130  Y 420469
X 939318  Y 405592
X 939318  Y 394136
X 939318  Y 390592
X 939318  Y 409136
X 939318  Y 420592
X 939318  Y 424136
X 944510  Y 432901
X 948107  Y 432847
X 992510  Y 432901
X 996053  Y 432901
X 1000245  Y 394136
X 1000245  Y 390592
X 1000245  Y 409136
X 1000245  Y 405592
X 1000245  Y 420592
X 1000245  Y 424136
X 1006382  Y 406672
X 1006382  Y 398772
X 1040781  Y 407364
X 1040781  Y 400364
X 1040781  Y 413364
X 1048279  Y 416983
X 1048293  Y 410077
X 1048304  Y 403949
X 1051781  Y 410364
X 1051781  Y 416864
X 1051781  Y 403864
X 1194281  Y 404864
X 1194281  Y 414864
X 1194281  Y 394864
X 1194281  Y 424864
X 1198281  Y 394864
X 1198281  Y 414864
X 1198281  Y 424864
X 1198281  Y 404864
X 1247844  Y 429320
X 1294989  Y 457719
X 1287303  Y 459257
X 1198281  Y 434864
X 1198281  Y 444864
X 1198281  Y 454864
X 1198281  Y 464864
X 1198281  Y 472864
X 1198281  Y 480864
X 1194281  Y 444864
X 1194281  Y 454864
X 1194281  Y 434864
X 1194281  Y 464864
X 1194281  Y 472864
X 1194281  Y 480864
X 1085039  Y 439370
X 1006382  Y 440172
X 1006382  Y 434272
X 1003107  Y 440847
X 991963  Y 441615
X 980100  Y 455118
X 974200  Y 453502
X 962393  Y 453543
X 954507  Y 440847
X 950607  Y 440847
X 936808  Y 453722
X 936130  Y 440069
X 895275  Y 470078
X 870670  Y 472384
X 870669  Y 483519
X 864763  Y 472386
X 864762  Y 483520
X 860828  Y 472384
X 860826  Y 483519
X 854921  Y 472386
X 854919  Y 483520
X 850198  Y 455455
X 844291  Y 455457
X 839174  Y 455455
X 833267  Y 455457
X 828544  Y 455455
X 822637  Y 455457
X 817914  Y 455455
X 812007  Y 455457
X 807678  Y 472384
X 807677  Y 483519
X 801771  Y 472386
X 801770  Y 483520
X 785039  Y 450393
X 785039  Y 474015
X 753543  Y 450393
X 722047  Y 450393
X 690551  Y 450393
X 659055  Y 434645
X 635433  Y 434645
X 611811  Y 450393
X 588188  Y 434645
X 564566  Y 450393
X 540944  Y 434645
X 385826  Y 451181
X 385433  Y 475984
X 385433  Y 464173
X 385433  Y 434645
X 332283  Y 475984
X 277165  Y 475984
X 273228  Y 483858
X 253543  Y 501574
X 266535  Y 496850
X 266535  Y 501181
X 266535  Y 505905
X 269291  Y 503543
X 269291  Y 499212
X 271653  Y 496850
X 272047  Y 501181
X 272047  Y 505905
X 285039  Y 503543
X 297637  Y 509842
X 332283  Y 485826
X 385433  Y 489763
X 385433  Y 513779
X 385433  Y 525590
X 385826  Y 501968
X 568503  Y 517322
X 568503  Y 533070
X 572440  Y 509448
X 572440  Y 525196
X 572440  Y 533070
X 789313  Y 486809
X 789315  Y 492716
X 798031  Y 507480
X 798031  Y 511417
X 800448  Y 486811
X 800449  Y 492717
X 862974  Y 511416
X 862991  Y 507559
X 885094  Y 496653
X 885094  Y 506496
X 885094  Y 516338
X 885094  Y 486811
X 885094  Y 526181
X 885095  Y 492717
X 885095  Y 512403
X 885095  Y 522245
X 885095  Y 532088
X 885095  Y 502560
X 895275  Y 496850
X 895275  Y 501968
X 896850  Y 499212
X 897244  Y 514173
X 898818  Y 501968
X 898818  Y 496850
X 899212  Y 485433
X 900787  Y 499606
X 902755  Y 496850
X 902755  Y 502362
X 914960  Y 487795
X 956299  Y 531102
X 960236  Y 531102
X 977952  Y 516535
X 983858  Y 516535
X 986930  Y 523041
X 989763  Y 516535
X 995669  Y 516535
X 1001574  Y 516535
X 1004612  Y 523027
X 1007480  Y 516535
X 1013385  Y 516535
X 1019291  Y 516535
X 1068503  Y 484645
X 1194281  Y 488864
X 1194281  Y 496864
X 1194281  Y 504864
X 1194281  Y 512864
X 1194281  Y 528864
X 1194281  Y 520864
X 1198281  Y 496864
X 1198281  Y 504864
X 1198281  Y 512864
X 1198281  Y 528864
X 1198281  Y 520864
X 1198281  Y 488864
X 1278703  Y 492057
X 1198281  Y 536864
X 1198281  Y 552864
X 1198281  Y 544864
X 1198281  Y 560864
X 1194281  Y 536864
X 1194281  Y 552864
X 1194281  Y 544864
X 1194281  Y 560864
X 1046644  Y 553937
X 975984  Y 551181
X 975984  Y 554724
X 975984  Y 558661
X 975984  Y 562598
X 975984  Y 566535
X 972047  Y 546850
X 972047  Y 535039
X 968110  Y 542913
X 968110  Y 538976
X 968110  Y 546850
X 964173  Y 542913
X 964173  Y 538976
X 964173  Y 535039
X 964173  Y 558661
X 960236  Y 546850
X 960236  Y 542913
X 960236  Y 538976
X 960236  Y 535039
X 960236  Y 574409
X 956299  Y 538976
X 956299  Y 535039
X 933070  Y 538976
X 870670  Y 539313
X 870669  Y 550448
X 864763  Y 539315
X 864762  Y 550449
X 860828  Y 539313
X 860826  Y 550448
X 854921  Y 539315
X 854919  Y 550449
X 850590  Y 566983
X 844683  Y 566985
X 836417  Y 566983
X 830510  Y 566985
X 807678  Y 539313
X 807677  Y 550448
X 801771  Y 539315
X 801770  Y 550449
X 755289  Y 568503
X 747448  Y 560629
X 745669  Y 550787
X 588188  Y 572440
X 588188  Y 548818
X 585433  Y 560629
X 584251  Y 568503
X 572440  Y 548818
X 572440  Y 564566
X 572440  Y 580314
X 568503  Y 572440
X 568503  Y 556692
X 568503  Y 564566
X 568503  Y 540944
X 467322  Y 548818
X 457480  Y 560629
X 389370  Y 568503
X 385433  Y 558661
X 385433  Y 548425
X 385433  Y 537007
X 336220  Y 560629
X 336220  Y 572440
X 108503  Y 597457
X 111063  Y 618857
X 111127  Y 610700
X 114903  Y 627057
X 116704  Y 630985
X 122104  Y 601257
X 122401  Y 594157
X 122401  Y 597657
X 125089  Y 630935
X 125203  Y 622457
X 127703  Y 622457
X 130103  Y 622357
X 130509  Y 630935
X 132703  Y 622357
X 134378  Y 614514
X 134478  Y 618614
X 134542  Y 610457
X 135264  Y 630935
X 138403  Y 612057
X 144003  Y 633457
X 153403  Y 627357
X 450393  Y 613779
X 450393  Y 590157
X 479921  Y 586220
X 479921  Y 594094
X 479921  Y 627559
X 538976  Y 623622
X 572440  Y 596062
X 572440  Y 588188
X 572440  Y 603937
X 584251  Y 607874
X 585039  Y 584251
X 588188  Y 588188
X 592125  Y 603937
X 755322  Y 600000
X 805708  Y 631834
X 811615  Y 631833
X 816338  Y 632228
X 822245  Y 632227
X 828543  Y 632228
X 832283  Y 587795
X 834450  Y 632227
X 840748  Y 632228
X 844094  Y 584251
X 846654  Y 632227
X 855905  Y 588188
X 860629  Y 597244
X 927952  Y 591732
X 930314  Y 587007
X 950393  Y 631102
X 960236  Y 590157
X 960236  Y 617716
X 960236  Y 613779
X 960236  Y 633464
X 964173  Y 605905
X 964173  Y 590157
X 968110  Y 590157
X 987007  Y 590346
X 987007  Y 611572
X 987007  Y 621419
X 987007  Y 631195
X 1048031  Y 587953
X 1048031  Y 597866
X 1059448  Y 597832
X 1059448  Y 587985
X 1094094  Y 623622
X 1094094  Y 627559
X 1253543  Y 616535
X 1253543  Y 621653
X 1255118  Y 618897
X 1257081  Y 633064
X 1257086  Y 621653
X 1257086  Y 616535
X 1259024  Y 605925
X 1259055  Y 619291
X 1261023  Y 622047
X 1261023  Y 616535
X 1275196  Y 611811
X 1267322  Y 651181
X 1249681  Y 653564
X 1094094  Y 635433
X 1094094  Y 639370
X 977952  Y 675803
X 974015  Y 668897
X 970078  Y 672834
X 966141  Y 670866
X 962204  Y 674803
X 958267  Y 674992
X 954330  Y 674803
X 950393  Y 634251
X 943307  Y 652755
X 943307  Y 644881
X 943307  Y 649212
X 886276  Y 671458
X 886276  Y 681300
X 886275  Y 665551
X 886275  Y 675393
X 883253  Y 659842
X 870670  Y 651518
X 870669  Y 662653
X 864763  Y 651519
X 864762  Y 662654
X 860828  Y 651518
X 860826  Y 662653
X 854921  Y 651519
X 854919  Y 662654
X 727952  Y 669685
X 598031  Y 669685
X 538976  Y 639370
X 518110  Y 650787
X 518110  Y 655118
X 515354  Y 668897
X 515354  Y 672834
X 511417  Y 668897
X 511417  Y 672834
X 507480  Y 655118
X 480802  Y 664849
X 479921  Y 635433
X 454330  Y 675984
X 192703  Y 663757
X 153403  Y 638757
X 153100  Y 667257
X 153003  Y 663657
X 153003  Y 660257
X 152603  Y 682857
X 152539  Y 679200
X 147403  Y 670657
X 144203  Y 641157
X 144103  Y 638557
X 144003  Y 636057
X 135334  Y 641216
X 135303  Y 649557
X 135264  Y 636110
X 134503  Y 652657
X 132703  Y 649557
X 130124  Y 641181
X 130103  Y 649557
X 130054  Y 636215
X 128303  Y 652957
X 127503  Y 649557
X 125124  Y 641111
X 125089  Y 636110
X 125003  Y 649657
X 116704  Y 638602
X 116685  Y 641175
X 116681  Y 636063
X 107203  Y 670657
X 107106  Y 667057
X 107106  Y 674057
X 106839  Y 713600
X 106839  Y 728000
X 107251  Y 685942
X 107251  Y 693857
X 107251  Y 699942
X 107251  Y 707857
X 107251  Y 721757
X 107303  Y 703757
X 107303  Y 717757
X 107303  Y 731957
X 107403  Y 689757
X 130503  Y 703857
X 130503  Y 689757
X 130503  Y 728357
X 130603  Y 717857
X 130603  Y 713842
X 130603  Y 721757
X 130603  Y 731957
X 136603  Y 726957
X 143903  Y 731657
X 143903  Y 721957
X 152339  Y 693400
X 152639  Y 707000
X 152703  Y 697257
X 152795  Y 700802
X 152795  Y 714802
X 152795  Y 686802
X 152903  Y 710857
X 162204  Y 728346
X 172047  Y 733464
X 172047  Y 728346
X 175903  Y 696757
X 176146  Y 714802
X 176146  Y 686802
X 176146  Y 692887
X 176146  Y 706887
X 176203  Y 710957
X 176266  Y 700514
X 454330  Y 730708
X 481496  Y 720078
X 506692  Y 684645
X 507086  Y 694488
X 507874  Y 710236
X 511417  Y 724015
X 511417  Y 727952
X 515354  Y 727952
X 515354  Y 724015
X 518110  Y 706299
X 518110  Y 690551
X 518110  Y 694488
X 791282  Y 709250
X 791282  Y 720667
X 791283  Y 715157
X 791283  Y 726574
X 802417  Y 709251
X 802417  Y 720669
X 802418  Y 715158
X 802418  Y 726576
X 805708  Y 728291
X 811615  Y 728290
X 854919  Y 729583
X 854921  Y 718449
X 860826  Y 729582
X 860828  Y 718447
X 864762  Y 729583
X 864763  Y 718449
X 870669  Y 729582
X 870670  Y 718447
X 886275  Y 684842
X 886275  Y 694291
X 886275  Y 705708
X 886276  Y 690749
X 886276  Y 700198
X 886276  Y 711615
X 942867  Y 727992
X 952967  Y 732992
X 953067  Y 722992
X 973167  Y 722992
X 983867  Y 717992
X 989067  Y 729792
X 996267  Y 728392
X 1006454  Y 720925
X 1006454  Y 730925
X 1006454  Y 725925
X 1006454  Y 723425
X 1034254  Y 725925
X 1034254  Y 733425
X 1034254  Y 730925
X 1034254  Y 728425
X 1034254  Y 723425
X 1034254  Y 720925
X 1099606  Y 688188
X 1104724  Y 688188
X 1109055  Y 688188
X 1113385  Y 688188
X 1117716  Y 688188
X 1122047  Y 688188
