"","  71.3600e-10","7.0417e-001","-3.2708e-003","7.8153e-001","1.3493e-002","7.1320e-001","7.7900e-003","7.2078e-001","1.1398e-002","7.7202e-001","1.4374e-002"
"","  71.8488e-10","6.3844e-001","-3.5579e-003","7.2996e-001","1.2602e-002","6.4949e-001","6.0159e-003","6.6449e-001","1.0239e-002","7.2484e-001","1.3745e-002"
"","  72.3375e-10","5.8213e-001","-3.7808e-003","6.7482e-001","1.1649e-002","5.8791e-001","4.4078e-003","5.9428e-001","8.8206e-003","6.6470e-001","1.2912e-002"
"","  72.8263e-10","5.2137e-001","-3.9049e-003","6.0625e-001","1.0465e-002","5.2305e-001","3.1240e-003","5.2701e-001","7.5323e-003","6.0362e-001","1.1982e-002"
"","  73.3151e-10","4.6576e-001","-3.7444e-003","5.3584e-001","9.2482e-003","4.6175e-001","2.0636e-003","4.5950e-001","6.3308e-003","5.3782e-001","1.0881e-002"
"","  73.8038e-10","4.1922e-001","-3.4186e-003","4.6919e-001","8.0966e-003","4.0725e-001","1.6607e-003","3.9574e-001","5.3027e-003","4.7046e-001","9.6436e-003"
"","  74.2926e-10","3.7608e-001","-2.8489e-003","4.0270e-001","6.9480e-003","3.5985e-001","1.6737e-003","3.4681e-001","4.6200e-003","4.1357e-001","8.4980e-003"
"","  74.7814e-10","3.4712e-001","-2.1612e-003","3.5098e-001","6.0543e-003","3.2759e-001","2.1715e-003","3.0656e-001","4.1850e-003","3.6056e-001","7.3219e-003"
"","  75.2701e-10","3.1916e-001","-1.6218e-003","3.0966e-001","5.3405e-003","3.0367e-001","2.9633e-003","2.8469e-001","4.1306e-003","3.2283e-001","6.3466e-003"
"","  75.7589e-10","2.9234e-001","-1.1501e-003","2.8434e-001","4.9030e-003","2.8344e-001","3.2626e-003","2.7369e-001","4.2483e-003","2.9675e-001","5.5880e-003"
"","  76.2477e-10","2.7328e-001","-9.4910e-004","2.7443e-001","4.7318e-003","2.6849e-001","3.4635e-003","2.6032e-001","4.1878e-003","2.7503e-001","5.0424e-003"
"","  76.7364e-10","2.4694e-001","-9.3495e-004","2.6296e-001","4.5336e-003","2.4984e-001","3.2207e-003","2.5336e-001","4.1271e-003","2.6516e-001","4.8123e-003"
"","  77.2252e-10","2.2784e-001","-9.8058e-004","2.5499e-001","4.3960e-003","2.3231e-001","2.5741e-003","2.3758e-001","3.8036e-003","2.5186e-001","4.6334e-003"
"","  77.7140e-10","2.0991e-001","-1.1534e-003","2.4298e-001","4.1884e-003","2.1340e-001","2.0578e-003","2.1715e-001","3.3548e-003","2.3613e-001","4.4576e-003"
"","  78.2028e-10","1.8774e-001","-1.2416e-003","2.2116e-001","3.8115e-003","1.9175e-001","1.4129e-003","1.9802e-001","2.9278e-003","2.2174e-001","4.3055e-003"
"","  78.6915e-10","1.7340e-001","-1.2623e-003","2.0221e-001","3.4841e-003","1.7299e-001","9.4430e-004","1.7208e-001","2.4305e-003","1.9819e-001","3.9477e-003"
"","  79.1803e-10","1.5599e-001","-1.2155e-003","1.7705e-001","3.0495e-003","1.5276e-001","7.5266e-004","1.5152e-001","2.0625e-003","1.7826e-001","3.6160e-003"
"","  79.6691e-10","1.4208e-001","-1.0305e-003","1.5387e-001","2.6489e-003","1.3735e-001","6.7205e-004","1.3264e-001","1.7760e-003","1.5744e-001","3.2167e-003"
"","  80.1578e-10","1.3056e-001","-8.8314e-004","1.3560e-001","2.3333e-003","1.2496e-001","8.3500e-004","1.1766e-001","1.6128e-003","1.3778e-001","2.7814e-003"
"","  80.6466e-10","1.1629e-001","-7.1073e-004","1.1889e-001","2.0446e-003","1.1255e-001","8.8840e-004","1.0950e-001","1.5692e-003","1.2485e-001","2.4609e-003"
"","  81.1354e-10","1.0795e-001","-5.5914e-004","1.1042e-001","1.8983e-003","1.0424e-001","9.4074e-004","9.9346e-002","1.4711e-003","1.1090e-001","2.1424e-003"
"","  81.6241e-10","9.7952e-002","-4.8545e-004","1.0138e-001","1.7421e-003","9.5814e-002","1.0239e-003","9.3859e-002","1.4233e-003","1.0311e-001","1.9609e-003"
"","  82.1129e-10","8.9603e-002","-3.9920e-004","9.4494e-002","1.6231e-003","8.8943e-002","9.2150e-004","8.8779e-002","1.3659e-003","9.6542e-002","1.8169e-003"
"","  82.6017e-10","8.3903e-002","-3.9350e-004","9.0411e-002","1.5526e-003","8.3465e-002","8.9036e-004","8.1746e-002","1.2586e-003","8.8816e-002","1.6693e-003"
"","  83.0904e-10","7.6095e-002","-3.7622e-004","8.3270e-002","1.4292e-003","7.6072e-002","7.5762e-004","7.7742e-002","1.1902e-003","8.4773e-002","1.5987e-003"
"","  83.5792e-10","7.1709e-002","-3.5941e-004","7.8906e-002","1.3538e-003","7.1418e-002","6.6493e-004","7.0282e-002","1.0535e-003","7.7697e-002","1.4842e-003"
"","  84.0680e-10","6.5193e-002","-3.8031e-004","7.2242e-002","1.2387e-003","6.5302e-002","6.0065e-004","6.5483e-002","9.7601e-004","7.2632e-002","1.3913e-003"
"","  84.5567e-10","5.9039e-002","-3.5753e-004","6.6252e-002","1.1352e-003","5.9251e-002","4.4127e-004","5.9947e-002","8.8035e-004","6.7095e-002","1.2956e-003"
"","  85.0455e-10","5.5205e-002","-3.5694e-004","6.1664e-002","1.0559e-003","5.4252e-002","3.9752e-004","5.2847e-002","7.5683e-004","6.0037e-002","1.1745e-003"
"","  85.5343e-10","4.8733e-002","-3.2635e-004","5.4230e-002","9.2747e-004","4.8297e-002","3.3036e-004","4.8858e-002","6.9029e-004","5.5932e-002","1.1012e-003"
"","  86.0230e-10","4.6349e-002","-2.7202e-004","4.9576e-002","8.4706e-004","4.4806e-002","3.0165e-004","4.2933e-002","5.9854e-004","4.9486e-002","9.7927e-004"
"","  86.5118e-10","4.2348e-002","-2.5311e-004","4.4448e-002","7.5847e-004","4.1160e-002","3.6541e-004","3.9607e-002","5.6293e-004","4.5090e-002","8.8147e-004"
"","  87.0006e-10","3.8174e-002","-1.9936e-004","3.9740e-002","6.7713e-004","3.7605e-002","3.1835e-004","3.7535e-002","5.4976e-004","4.1910e-002","8.0390e-004"
"","  87.4893e-10","3.6636e-002","-1.7985e-004","3.8383e-002","6.5368e-004","3.5563e-002","3.4633e-004","3.3590e-002","4.9802e-004","3.7161e-002","7.0543e-004"
"","  87.9781e-10","3.2275e-002","-1.6754e-004","3.4494e-002","5.8649e-004","3.2192e-002","3.3461e-004","3.2807e-002","4.9317e-004","3.5953e-002","6.7588e-004"
"","  88.4669e-10","3.0669e-002","-1.3579e-004","3.3000e-002","5.6068e-004","3.0331e-002","2.7256e-004","2.9921e-002","4.4760e-004","3.2856e-002","6.1809e-004"
"","  88.9556e-10","2.8739e-002","-1.4918e-004","3.1118e-002","5.2817e-004","2.8377e-002","2.9953e-004","2.7607e-002","4.0984e-004","3.0433e-002","5.7400e-004"
"","  89.4444e-10","2.5404e-002","-1.3207e-004","2.7940e-002","4.7327e-004","2.5709e-002","2.2588e-004","2.6753e-002","3.9783e-004","2.9445e-002","5.5420e-004"
"","  89.9332e-10","2.4985e-002","-1.2692e-004","2.7338e-002","4.6286e-004","2.4471e-002","2.0743e-004","2.3336e-002","3.3922e-004","2.6007e-002","4.9438e-004"
"","  90.4219e-10","2.2095e-002","-1.3181e-004","2.4296e-002","4.1031e-004","2.2040e-002","2.0509e-004","2.2400e-002","3.2423e-004","2.5013e-002","4.7602e-004"
"","  90.9107e-10","2.0739e-002","-1.0250e-004","2.2486e-002","3.7903e-004","2.0494e-002","1.4868e-004","2.0440e-002","2.9272e-004","2.2937e-002","4.3780e-004"
"","  91.3995e-10","2.0161e-002","-1.0486e-004","2.1323e-002","3.5894e-004","1.9448e-002","1.8860e-004","1.8233e-002","2.5930e-004","2.0500e-002","3.9100e-004"
"","  91.8882e-10","1.7547e-002","-8.7495e-005","1.8549e-002","3.1102e-004","1.7571e-002","1.6541e-004","1.8192e-002","2.6538e-004","2.0126e-002","3.7773e-004"
"","  92.3770e-10","1.7601e-002","-7.0366e-005","1.8373e-002","3.0799e-004","1.7072e-002","1.5782e-004","1.6052e-002","2.3449e-004","1.7689e-002","3.2955e-004"
"","  92.8658e-10","1.5972e-002","-7.5821e-005","1.6818e-002","2.8111e-004","1.5756e-002","1.8434e-004","1.5663e-002","2.3241e-004","1.7072e-002","3.1425e-004"
"","  93.3545e-10","1.4731e-002","-5.3656e-005","1.5612e-002","2.6028e-004","1.4753e-002","1.4036e-004","1.5097e-002","2.2516e-004","1.6382e-002","2.9980e-004"
"","  93.8433e-10","1.4847e-002","-5.8066e-005","1.5653e-002","2.6098e-004","1.4436e-002","1.6336e-004","1.3475e-002","1.9952e-004","1.4642e-002","2.6735e-004"
"","  94.3321e-10","1.2885e-002","-5.6148e-005","1.3830e-002","2.2949e-004","1.3087e-002","1.4674e-004","1.3815e-002","2.0700e-004","1.4904e-002","2.7027e-004"
"","  94.8208e-10","1.2970e-002","-4.3790e-005","1.3854e-002","2.2991e-004","1.2772e-002","1.1913e-004","1.2357e-002","1.8256e-004","1.3410e-002","2.4371e-004"
"","  95.3096e-10","1.2146e-002","-5.5891e-005","1.3017e-002","2.1545e-004","1.2013e-002","1.4313e-004","1.1765e-002","1.7288e-004","1.2791e-002","2.3248e-004"
"","  95.7984e-10","1.0901e-002","-4.2021e-005","1.1768e-002","1.9387e-004","1.1049e-002","1.0111e-004","1.1649e-002","1.7164e-004","1.2637e-002","2.2904e-004"
"","  96.2871e-10","1.1325e-002","-4.3029e-005","1.1998e-002","1.9784e-004","1.0952e-002","1.1276e-004","1.0086e-002","1.4524e-004","1.1044e-002","2.0092e-004"
"","  96.7759e-10","9.8190e-003","-4.5032e-005","1.0486e-002","1.7171e-004","9.9098e-003","1.1241e-004","1.0369e-002","1.5168e-004","1.1252e-002","2.0298e-004"
"","  97.2647e-10","9.7698e-003","-2.9962e-005","1.0295e-002","1.6842e-004","9.6257e-003","8.4946e-005","9.4455e-003","1.3700e-004","1.0265e-002","1.8464e-004"
"","  97.7534e-10","9.5416e-003","-3.8516e-005","9.9646e-003","1.6271e-004","9.2879e-003","1.1468e-004","8.7736e-003","1.2704e-004","9.5131e-003","1.7000e-004"
"","  98.2422e-10","8.3482e-003","-2.7834e-005","8.7897e-003","1.4241e-004","8.4877e-003","8.8407e-005","9.0843e-003","1.3412e-004","9.7398e-003","1.7220e-004"
"","  98.7310e-10","8.9140e-003","-2.4193e-005","9.2273e-003","1.4997e-004","8.6030e-003","9.3434e-005","7.8747e-003","1.1448e-004","8.4686e-003","1.4898e-004"
"","  99.2197e-10","7.8956e-003","-2.9701e-005","8.2616e-003","1.3329e-004","7.9278e-003","1.0496e-004","8.1721e-003","1.2103e-004","8.6969e-003","1.5152e-004"
"","  99.7085e-10","7.6898e-003","-1.6423e-005","8.0347e-003","1.2937e-004","7.6838e-003","7.6142e-005","7.7858e-003","1.1514e-004","8.2719e-003","1.4339e-004"
""," 100.1973e-10","7.8707e-003","-2.4368e-005","8.1669e-003","1.3165e-004","7.6447e-003","1.0049e-004","7.0825e-003","1.0371e-004","7.5336e-003","1.2991e-004"
""," 100.6860e-10","6.7792e-003","-1.9830e-005","7.1576e-003","1.1421e-004","6.9585e-003","8.2148e-005","7.5720e-003","1.1283e-004","7.9903e-003","1.3713e-004"
""," 101.1748e-10","7.3233e-003","-1.4147e-005","7.5843e-003","1.2158e-004","7.1091e-003","7.6564e-005","6.6141e-003","9.6433e-005","7.0251e-003","1.2031e-004"
""," 101.6636e-10","6.7480e-003","-2.1433e-005","6.9887e-003","1.1129e-004","6.7076e-003","9.4844e-005","6.7321e-003","9.9099e-005","7.1124e-003","1.2119e-004"
""," 102.1523e-10","6.4135e-003","-9.2999e-006","6.5912e-003","1.0443e-004","6.4507e-003","6.9640e-005","6.7092e-003","9.9491e-005","7.0509e-003","1.1934e-004"
""," 102.6411e-10","6.8976e-003","-1.3032e-005","6.9486e-003","1.1060e-004","6.6291e-003","9.1180e-005","6.0031e-003","8.8273e-005","6.2968e-003","1.0533e-004"
""," 103.1299e-10","6.0230e-003","-1.1274e-005","6.1176e-003","9.6243e-005","6.1360e-003","8.7242e-005","6.5938e-003","9.9758e-005","6.8247e-003","1.1317e-004"
""," 103.6187e-10","6.4821e-003","-3.0379e-006","6.4937e-003","1.0274e-004","6.3339e-003","7.8211e-005","6.0251e-003","9.0754e-005","6.2159e-003","1.0183e-004"
""," 104.1074e-10","6.3067e-003","-1.0706e-005","6.3355e-003","1.0001e-004","6.2206e-003","1.0079e-004","6.0647e-003","9.2275e-005","6.2145e-003","1.0097e-004"
""," 104.5962e-10","5.8671e-003","-2.1834e-006","5.9398e-003","9.3172e-005","5.9822e-003","7.9661e-005","6.3738e-003","9.8199e-005","6.4949e-003","1.0523e-004"
""," 105.0849e-10","6.4699e-003","-4.3338e-006","6.4882e-003","1.0265e-004","6.2707e-003","9.1940e-005","5.7447e-003","8.7526e-005","5.8561e-003","9.4001e-005"
""," 105.5737e-10","5.7983e-003","-7.2675e-006","5.9009e-003","9.2500e-005","5.9126e-003","9.3825e-005","6.2764e-003","9.7012e-005","6.3732e-003","1.0264e-004"
""," 106.0625e-10","6.0641e-003","2.1662e-007","6.1311e-003","9.6477e-005","6.0298e-003","7.7963e-005","5.9596e-003","9.1454e-005","6.0606e-003","9.7319e-005"
""," 106.5512e-10","6.1579e-003","-7.5697e-006","6.2148e-003","9.7923e-005","6.0550e-003","9.7840e-005","5.7972e-003","8.8686e-005","5.8963e-003","9.4444e-005"
""," 107.0400e-10","5.6346e-003","-2.4742e-006","5.7271e-003","8.9497e-005","5.7713e-003","8.1342e-005","6.2035e-003","9.5835e-005","6.2962e-003","1.0122e-004"
""," 107.5288e-10","6.2130e-003","-1.8751e-006","6.2244e-003","9.8089e-005","6.0464e-003","8.5956e-005","5.6144e-003","8.5638e-005","5.7082e-003","9.1084e-005"
""," 108.0176e-10","5.7462e-003","-6.4324e-006","5.7927e-003","9.0630e-005","5.7945e-003","9.4512e-005","5.9845e-003","9.2359e-005","6.0621e-003","9.6871e-005"
""," 108.5063e-10","5.8080e-003","1.2920e-006","5.8240e-003","9.1173e-005","5.8168e-003","7.7994e-005","5.8889e-003","9.0872e-005","5.9586e-003","9.4919e-005"
""," 108.9951e-10","6.0859e-003","-4.3058e-006","6.0679e-003","9.5385e-005","5.9488e-003","9.5851e-005","5.6036e-003","8.6166e-005","5.6623e-003","8.9577e-005"
""," 109.4839e-10","5.5511e-003","-1.7380e-006","5.5795e-003","8.6947e-005","5.6746e-003","8.6485e-005","6.0677e-003","9.4520e-005","6.1099e-003","9.6973e-005"
""," 109.9726e-10","6.0361e-003","1.0656e-006","6.0109e-003","9.4400e-005","5.9174e-003","8.5034e-005","5.6109e-003","8.6681e-005","5.6505e-003","8.8981e-005"
""," 110.4614e-10","5.7774e-003","-4.5314e-006","5.7848e-003","9.0495e-005","5.7828e-003","9.7206e-005","5.8300e-003","9.0700e-005","5.8583e-003","9.2340e-005"
""," 110.9502e-10","5.6658e-003","1.8829e-006","5.6801e-003","8.8686e-005","5.7255e-003","8.0998e-005","5.9196e-003","9.2304e-005","5.9451e-003","9.3783e-005"
""," 111.4389e-10","6.0447e-003","-1.9431e-006","6.0258e-003","9.4659e-005","5.9127e-003","9.3814e-005","5.5602e-003","8.6080e-005","5.5864e-003","8.7601e-005"
""," 111.9277e-10","5.5545e-003","-2.0618e-006","5.5831e-003","8.7010e-005","5.6613e-003","8.9937e-005","5.9905e-003","9.3649e-005","6.0101e-003","9.4785e-005"
""," 112.4165e-10","5.8992e-003","1.9472e-006","5.8877e-003","9.2273e-005","5.8323e-003","8.3279e-005","5.6628e-003","8.7902e-005","5.6866e-003","8.9282e-005"
""," 112.9052e-10","5.8237e-003","-3.7078e-006","5.8194e-003","9.1092e-005","5.7885e-003","9.6662e-005","5.7147e-003","8.8895e-005","5.7337e-003","9.0001e-005"
""," 113.3940e-10","5.5839e-003","1.2237e-006","5.5938e-003","8.7195e-005","5.6647e-003","8.2905e-005","5.9199e-003","9.2507e-005","5.9357e-003","9.3423e-005"
""," 113.8828e-10","5.9914e-003","-3.9645e-007","5.9577e-003","9.3482e-005","5.8669e-003","9.0891e-005","5.5372e-003","8.5886e-005","5.5534e-003","8.6827e-005"
""," 114.3715e-10","5.5910e-003","-2.2191e-006","5.5928e-003","8.7178e-005","5.6617e-003","9.2390e-005","5.8907e-003","9.2175e-005","5.8981e-003","9.2602e-005"
""," 114.8603e-10","5.7853e-003","2.5284e-006","5.7619e-003","9.0099e-005","5.7589e-003","8.3022e-005","5.7079e-003","8.9016e-005","5.7153e-003","8.9443e-005"
""," 115.3491e-10","5.8605e-003","-2.3637e-006","5.8307e-003","9.1288e-005","5.7949e-003","9.6103e-005","5.6321e-003","8.7803e-005","5.6348e-003","8.7956e-005"
""," 115.8378e-10","5.5494e-003","8.4351e-007","5.5469e-003","8.6385e-005","5.6375e-003","8.5937e-005","5.9107e-003","9.2720e-005","5.9082e-003","9.2575e-005"
""," 116.3266e-10","5.9307e-003","1.0333e-006","5.8903e-003","9.2317e-005","5.8292e-003","8.9086e-005","5.5598e-003","8.6625e-005","5.5590e-003","8.6575e-005"
""," 116.8154e-10","5.6458e-003","-2.0403e-006","5.6345e-003","8.7898e-005","5.6840e-003","9.4309e-005","5.8131e-003","9.1123e-005","5.8063e-003","9.0727e-005"
""," 117.3041e-10","5.6986e-003","2.5817e-006","5.6791e-003","8.8668e-005","5.7103e-003","8.3628e-005","5.7617e-003","9.0217e-005","5.7557e-003","8.9871e-005"
""," 117.7929e-10","5.8804e-003","-1.2400e-006","5.8436e-003","9.1511e-005","5.8003e-003","9.4684e-005","5.5903e-003","8.7271e-005","5.5836e-003","8.6882e-005"
""," 118.2817e-10","5.5486e-003","2.1587e-007","5.5427e-003","8.6312e-005","5.6315e-003","8.8366e-005","5.8869e-003","9.2479e-005","5.8762e-003","9.1854e-005"
""," 118.7704e-10","5.8629e-003","1.8194e-006","5.8229e-003","9.1152e-005","5.7891e-003","8.7364e-005","5.5968e-003","8.7415e-005","5.5886e-003","8.6936e-005"
""," 119.2592e-10","5.7004e-003","-1.7918e-006","5.6763e-003","8.8621e-005","5.7054e-003","9.4963e-005","5.7386e-003","8.9956e-005","5.7259e-003","8.9218e-005"
""," 119.7480e-10","5.6361e-003","2.2810e-006","5.6149e-003","8.7558e-005","5.6723e-003","8.4677e-005","5.7941e-003","9.0932e-005","5.7806e-003","9.0145e-005"
""," 120.2367e-10","5.8793e-003","-1.6196e-007","5.8323e-003","9.1315e-005","5.7941e-003","9.3012e-005","5.5691e-003","8.7046e-005","5.5554e-003","8.6252e-005"
""," 120.7255e-10","5.5708e-003","-1.7212e-007","5.5539e-003","8.6504e-005","5.6376e-003","9.0585e-005","5.8467e-003","9.1943e-005","5.8281e-003","9.0863e-005"
""," 121.2143e-10","5.7961e-003","2.3780e-006","5.7534e-003","8.9953e-005","5.7514e-003","8.6562e-005","5.6409e-003","8.8357e-005","5.6238e-003","8.7363e-005"
""," 121.7030e-10","5.7485e-003","-1.2244e-006","5.7116e-003","8.9230e-005","5.7267e-003","9.5140e-005","5.6815e-003","8.9126e-005","5.6610e-003","8.7938e-005"
""," 122.1918e-10","5.6010e-003","1.9122e-006","5.5776e-003","8.6914e-005","5.6523e-003","8.6353e-005","5.8151e-003","9.1473e-005","5.7928e-003","9.0178e-005"
""," 122.6806e-10","5.8629e-003","7.9060e-007","5.8122e-003","9.0968e-005","5.7844e-003","9.1513e-005","5.5755e-003","8.7307e-005","5.5545e-003","8.6086e-005"
""," 123.1693e-10","5.6084e-003","-4.0284e-007","5.5846e-003","8.7035e-005","5.6553e-003","9.2302e-005","5.8049e-003","9.1353e-005","5.7799e-003","8.9900e-005"
""," 123.6581e-10","5.7370e-003","2.5479e-006","5.6977e-003","8.8990e-005","5.7204e-003","8.6318e-005","5.6875e-003","8.9291e-005","5.6641e-003","8.7931e-005"
""," 124.1469e-10","5.7837e-003","-6.3737e-007","5.7404e-003","8.9728e-005","5.7433e-003","9.4587e-005","5.6425e-003","8.8541e-005","5.6178e-003","8.7105e-005"
""," 124.6356e-10","5.5881e-003","1.4033e-006","5.5636e-003","8.6674e-005","5.6442e-003","8.7985e-005","5.8192e-003","9.1638e-005","5.7924e-003","9.0077e-005"
""," 125.1244e-10","5.8330e-003","1.4623e-006","5.7819e-003","9.0444e-005","5.7678e-003","9.0077e-005","5.5952e-003","8.7728e-005","5.5702e-003","8.6277e-005"
""," 125.6132e-10","5.6516e-003","1.2143e-007","5.6187e-003","8.7625e-005","5.6746e-003","9.3318e-005","5.7592e-003","9.0631e-005","5.7308e-003","8.8982e-005"
""," 126.1019e-10","5.8671e-003","2.0984e-005","5.6501e-003","8.8167e-005","5.7216e-003","8.8355e-005","5.7242e-003","9.0015e-005","5.6964e-003","8.8401e-005"
""," 126.5907e-10","9.1882e-003","9.3512e-005","5.7534e-003","8.9953e-005","6.6382e-003","1.5094e-004","5.6659e-003","8.9459e-005","5.6159e-003","8.6557e-005"
""," 127.0795e-10","1.4904e-002","2.3879e-004","5.5740e-003","8.6852e-005","1.0575e-002","4.0430e-004","7.2731e-003","1.3054e-004","6.5707e-003","8.9738e-005"
""," 127.5682e-10","2.5711e-002","4.7912e-004","6.2439e-003","9.8426e-005","1.8687e-002","8.4896e-004","1.2985e-002","2.8432e-004","9.5833e-003","8.6693e-005"
""," 128.0570e-10","4.1729e-002","7.7779e-004","1.1401e-002","1.8752e-004","3.2604e-002","1.5637e-003","2.3821e-002","5.7017e-004","1.5585e-002","9.1745e-005"
""," 128.5458e-10","6.0782e-002","1.1451e-003","2.1002e-002","3.5340e-004","5.1749e-002","2.4419e-003","4.2475e-002","1.0316e-003","2.7422e-002","1.5713e-004"
""," 129.0345e-10","8.8681e-002","1.5758e-003","3.8488e-002","6.5551e-004","7.8025e-002","3.4992e-003","6.6802e-002","1.6078e-003","4.4109e-002","2.8951e-004"
""," 129.5233e-10","1.2329e-001","2.0177e-003","6.2998e-002","1.0789e-003","1.1177e-001","4.8163e-003","9.9606e-002","2.3445e-003","6.8586e-002","5.4242e-004"
""," 130.0121e-10","1.6234e-001","2.4688e-003","9.3720e-002","1.6097e-003","1.5286e-001","6.2111e-003","1.4164e-001","3.2572e-003","1.0147e-001","9.2396e-004"
""," 130.5008e-10","2.0913e-001","2.8298e-003","1.3462e-001","2.3164e-003","2.0092e-001","7.6683e-003","1.8928e-001","4.2742e-003","1.3962e-001","1.3893e-003"
""," 130.9896e-10","2.5295e-001","3.1302e-003","1.8236e-001","3.1411e-003","2.5121e-001","9.0270e-003","2.4444e-001","5.3924e-003","1.8669e-001","2.0372e-003"
""," 131.4784e-10","3.1357e-001","3.4456e-003","2.3638e-001","4.0744e-003","3.0564e-001","1.0249e-002","3.0043e-001","6.4568e-003","2.3791e-001","2.8250e-003"
""," 131.9671e-10","3.7444e-001","3.6681e-003","2.9486e-001","5.0848e-003","3.6679e-001","1.1800e-002","3.5961e-001","7.5557e-003","2.9334e-001","3.7063e-003"
""," 132.4559e-10","4.3403e-001","3.9006e-003","3.4787e-001","6.0006e-003","4.3069e-001","1.3172e-002","4.2727e-001","8.8185e-003","3.5641e-001","4.7020e-003"
""," 132.9447e-10","5.0378e-001","4.1466e-003","4.1646e-001","7.1856e-003","4.9938e-001","1.4595e-002","4.9142e-001","1.0036e-002","4.1522e-001","5.6093e-003"
""," 133.4335e-10","5.8015e-001","4.2685e-003","4.8326e-001","8.3397e-003","5.6959e-001","1.6309e-002","5.6481e-001","1.1344e-002","4.8663e-001","6.8026e-003"
""," 133.9222e-10","6.3365e-001","4.2205e-003","5.5439e-001","9.5687e-003","6.4342e-001","1.7684e-002","6.4259e-001","1.2779e-002","5.5993e-001","7.9775e-003"
""," 134.4110e-10","6.9016e-001","3.8445e-003","6.2914e-001","1.0860e-002","7.0759e-001","1.8283e-002","7.1391e-001","1.4060e-002","6.2886e-001","9.1196e-003"
""," 134.8997e-10","7.3772e-001","3.2868e-003","7.0980e-001","1.2254e-002","7.5598e-001","1.8307e-002","7.7270e-001","1.4946e-002","6.9400e-001","1.0375e-002"
""," 135.3885e-10","7.7962e-001","2.7940e-003","7.6799e-001","1.3259e-002","7.9665e-001","1.7985e-002","8.1787e-001","1.5386e-002","7.5588e-001","1.1785e-002"
""," 135.8773e-10","8.1793e-001","2.2331e-003","8.1459e-001","1.4064e-002","8.3708e-001","1.7829e-002","8.4669e-001","1.5611e-002","7.9804e-001","1.2785e-002"
""," 136.3660e-10","8.5771e-001","1.8646e-003","8.4482e-001","1.4586e-002","8.6131e-001","1.7461e-002","8.7729e-001","1.5935e-002","8.3870e-001","1.3693e-002"
""," 136.8548e-10","8.8862e-001","1.6940e-003","8.7433e-001","1.5096e-002","8.9343e-001","1.7759e-002","8.9353e-001","1.6013e-002","8.6486e-001","1.4348e-002"
""," 137.3436e-10","9.1860e-001","1.6023e-003","8.8921e-001","1.5353e-002","9.2034e-001","1.8189e-002","9.2058e-001","1.6457e-002","8.9306e-001","1.4858e-002"
""," 137.8323e-10","9.4928e-001","1.6199e-003","9.1780e-001","1.5847e-002","9.4729e-001","1.8665e-002","9.4615e-001","1.6919e-002","9.1763e-001","1.5262e-002"
""," 138.3211e-10","9.7550e-001","1.6405e-003","9.4099e-001","1.6248e-002","9.7470e-001","1.9284e-002","9.7350e-001","1.7422e-002","9.4348e-001","1.5678e-002"
""," 138.8099e-10","9.9673e-001","1.6116e-003","9.6489e-001","1.6661e-002","1.0025e+000","1.9786e-002","1.0002e+000","1.7939e-002","9.6742e-001","1.6036e-002"
""," 139.2987e-10","1.0264e+000","1.5570e-003","9.9553e-001","1.7190e-002","1.0244e+000","2.0066e-002","1.0272e+000","1.8434e-002","9.9313e-001","1.6453e-002"
""," 139.7874e-10","1.0446e+000","1.4396e-003","1.0235e+000","1.7673e-002","1.0478e+000","2.0396e-002","1.0511e+000","1.8771e-002","1.0208e+000","1.7006e-002"
""," 140.2762e-10","1.0621e+000","1.3046e-003","1.0460e+000","1.8062e-002","1.0685e+000","2.0385e-002","1.0734e+000","1.9115e-002","1.0450e+000","1.7466e-002"
""," 140.7650e-10","1.0817e+000","1.0697e-003","1.0725e+000","1.8519e-002","1.0861e+000","2.0454e-002","1.0898e+000","1.9312e-002","1.0656e+000","1.7906e-002"
""," 141.2537e-10","1.0932e+000","8.8543e-004","1.0888e+000","1.8801e-002","1.0983e+000","2.0317e-002","1.1075e+000","1.9519e-002","1.0881e+000","1.8395e-002"
""," 141.7425e-10","1.1059e+000","7.3865e-004","1.1034e+000","1.9053e-002","1.1121e+000","2.0193e-002","1.1149e+000","1.9557e-002","1.0999e+000","1.8689e-002"
""," 142.2313e-10","1.1181e+000","5.5343e-004","1.1135e+000","1.9228e-002","1.1210e+000","2.0248e-002","1.1232e+000","1.9649e-002","1.1107e+000","1.8927e-002"
""," 142.7200e-10","1.1261e+000","5.1418e-004","1.1208e+000","1.9355e-002","1.1272e+000","2.0152e-002","1.1321e+000","1.9751e-002","1.1223e+000","1.9179e-002"
""," 143.2088e-10","1.1375e+000","4.8123e-004","1.1300e+000","1.9513e-002","1.1372e+000","2.0284e-002","1.1349e+000","1.9768e-002","1.1266e+000","1.9286e-002"
""," 143.6976e-10","1.1428e+000","4.3176e-004","1.1344e+000","1.9589e-002","1.1436e+000","2.0459e-002","1.1441e+000","1.9931e-002","1.1356e+000","1.9436e-002"
""," 144.1863e-10","1.1510e+000","4.5822e-004","1.1426e+000","1.9730e-002","1.1505e+000","2.0479e-002","1.1515e+000","2.0061e-002","1.1429e+000","1.9559e-002"
""," 144.6751e-10","1.1580e+000","4.1073e-004","1.1508e+000","1.9872e-002","1.1582e+000","2.0664e-002","1.1569e+000","2.0150e-002","1.1485e+000","1.9661e-002"
