C739     TPSB107K006R                     252.400    90.400     Top                            270          2.1MM                            100UF    
C740     TPSB107K006R                     238.500    90.500     Top                            270          2.1MM                            100UF    
C744     04023C471KAT2A                   253.500    135.000    Bottom                         180          0.55MM                           470PF    
C745     04023C471KAT2A                   233.000    106.000    Bottom                         270          0.55MM                           470PF    
C746     04023C471KAT2A                   222.500    106.000    Bottom                         270          0.55MM                           470PF    
C747     04023C471KAT2A                   253.500    131.000    Bottom                         180          0.55MM                           470PF    
C748     GRM155R71A104KAO1B               119.271    206.900    Top                            0            0.55MM                           100NF    
C749     GRM155R71A104KAO1B               132.800    206.600    Top                            0            0.55MM                           100NF    
CP1      GNM214B11C104MA01B               192.000    112.000    Bottom                         90           1.0MM                            100NF    
CP2      GNM214B11C104MA01B               178.500    112.000    Bottom                         90           1.0MM                            100NF    
CP3      GNM214B11C104MA01B               192.000    95.000     Bottom                         90           1.0MM                            100NF    
CP4      GNM214B11C104MA01B               178.500    95.000     Bottom                         90           1.0MM                            100NF    
CP5      GNM214B11C104MA01B               198.961    112.615    Bottom                         90           1.0MM                            100NF    
CP6      GNM214B11C104MA01B               194.500    95.000     Bottom                         90           1.0MM                            100NF    
CP7      GNM214B11C104MA01B               176.000    98.000     Bottom                         0            1.0MM                            100NF    
CP8      GNM214B11C104MA01B               185.800    116.200    Bottom                         90           1.0MM                            100NF    
CP9      GNM214B11C104MA01B               189.400    116.200    Bottom                         90           1.0MM                            100NF    
CP10     GNM214B11C104MA01B               197.500    108.000    Bottom                         180          1.0MM                            100NF    
CP11     GNM214B11C104MA01B               197.500    105.500    Bottom                         180          1.0MM                            100NF    
CP12     GNM214B11C104MA01B               197.500    103.000    Bottom                         180          1.0MM                            100NF    
CP13     GNM214B11C104MA01B               182.400    116.200    Bottom                         90           1.0MM                            100NF    
CP14     GNM214B11C104MA01B               197.500    100.500    Bottom                         180          1.0MM                            100NF    
CP15     GNM214B11C104MA01B               197.500    98.000     Bottom                         180          1.0MM                            100NF    
CP16     GNM214B11C104MA01B               189.300    90.700     Bottom                         270          1.0MM                            100NF    
CP17     GNM214B11C104MA01B               186.500    90.700     Bottom                         270          1.0MM                            100NF    
CP18     GNM214B11C104MA01B               183.800    90.700     Bottom                         270          1.0MM                            100NF    
CP19     GNM214B11C104MA01B               181.100    90.700     Bottom                         270          1.0MM                            100NF    
CP20     GNM214B11C104MA01B               53.000     91.517     Top                            180          1.0MM                            100NF    
CP21     GNM214B11C104MA01B               53.000     94.817     Top                            180          1.0MM                            100NF    
CP22     GNM214B11C104MA01B               53.000     98.117     Top                            180          1.0MM                            100NF    
CP23     GNM214B11C104MA01B               53.000     106.417    Top                            180          1.0MM                            100NF    
CP24     GNM214B11C104MA01B               53.000     111.417    Top                            180          1.0MM                            100NF    
CP25     GNM214B11C104MA01B               53.000     116.217    Top                            180          1.0MM                            100NF    
CP26     GNM214B11C104MA01B               294.100    109.200    Top                            0            1.0MM                            100NF    
CP27     GNM214B11C104MA01B               53.000     88.817     Top                            180          1.0MM                            100NF    
CP28     GNM214B11C104MA01B               294.100    104.800    Top                            0            1.0MM                            100NF    
CP29     GNM214B11C104MA01B               294.100    102.100    Top                            0            1.0MM                            100NF    
CP30     GNM214B11C104MA01B               294.100    99.100     Top                            0            1.0MM                            100NF    
CP31     GNM214B11C104MA01B               294.100    90.100     Top                            0            1.0MM                            100NF    
CP32     GNM214B11C104MA01B               294.100    87.400     Top                            0            1.0MM                            100NF    
CP33     GNM214B11C104MA01B               294.100    84.900     Top                            0            1.0MM                            100NF    
CP34     GNM214B11C104MA01B               194.500    140.500    Bottom                         90           1.0MM                            100NF    
CP35     GNM214B11C104MA01B               176.500    157.400    Bottom                         0            1.0MM                            100NF    
CP36     GNM214B11C104MA01B               192.000    157.500    Bottom                         90           1.0MM                            100NF    
CP37     GNM214B11C104MA01B               179.500    160.000    Bottom                         90           1.0MM                            100NF    
CP38     GNM214B11C104MA01B               176.500    154.500    Bottom                         180          1.0MM                            100NF    
CP39     GNM214B11C104MA01B               199.803    158.975    Bottom                         180          1.0MM                            100NF    
CP40     GNM214B11C104MA01B               192.000    140.500    Bottom                         90           1.0MM                            100NF    
CP41     GNM214B11C104MA01B               186.000    162.000    Bottom                         90           1.0MM                            100NF    
CP42     GNM214B11C104MA01B               189.800    162.000    Bottom                         90           1.0MM                            100NF    
CP43     GNM214B11C104MA01B               197.800    153.600    Bottom                         180          1.0MM                            100NF    
CP44     GNM214B11C104MA01B               197.800    150.700    Bottom                         180          1.0MM                            100NF    
CP45     GNM214B11C104MA01B               197.800    148.300    Bottom                         180          1.0MM                            100NF    
CP46     GNM214B11C104MA01B               182.500    162.000    Bottom                         90           1.0MM                            100NF    
CP47     GNM214B11C104MA01B               197.800    145.900    Bottom                         180          1.0MM                            100NF    
CP48     GNM214B11C104MA01B               197.800    143.400    Bottom                         180          1.0MM                            100NF    
CP49     GNM214B11C104MA01B               182.200    135.600    Bottom                         270          1.0MM                            100NF    
CP50     GNM214B11C104MA01B               185.300    135.600    Bottom                         270          1.0MM                            100NF    
CP51     GNM214B11C104MA01B               188.400    135.600    Bottom                         270          1.0MM                            100NF    
CP52     GNM214B11C104MA01B               179.500    135.500    Bottom                         270          1.0MM                            100NF    
CR1      HSMG-C150                        234.766    33.400     Top                            270          1.2MM                            GRN      
CR2      HSMG-C150                        236.840    33.400     Top                            270          1.2MM                            GRN      
CR3      HSMG-C150                        232.704    33.400     Top                            270          1.2MM                            GRN      
CR4      HSMG-C150                        230.704    33.400     Top                            270          1.2MM                            GRN      
CR5      HSMH-C150                        228.700    33.400     Top                            270          1.2MM                            RED      
CR6      HSMH-C150                        226.700    33.400     Top                            270          1.2MM                            RED      
CR7      HSMG-C150                        99.618     217.633    Top                            90           1.2MM                            GRN      
CR8      HSMG-C150                        101.904    217.633    Top                            90           1.2MM                            GRN      
CR9      HSMG-C150                        104.190    217.633    Top                            90           1.2MM                            GRN      
CR10     HSMG-C150                        106.476    217.633    Top                            90           1.2MM                            GRN      
D1       BAV70-V                          244.974    41.930     Top                            180          1.15MM                           BAV70    
D2       HSMS-C150                        140.398    218.716    Top                            270          1.2MM                            OPTICAL  
D3       HSMS-C150                        143.189    218.716    Top                            270          1.2MM                            OPTICAL  
D4       HSMS-C150                        145.725    218.716    Top                            270          1.2MM                            OPTICAL  
D5       HSMS-C150                        148.260    218.716    Top                            270          1.1MM                            OPTICAL  
D6       HSMS-C150                        207.662    201.951    Top                            0            1.1MM                            DUPLEX L 
D7       HSMS-C150                        207.916    211.095    Top                            0            1.2MM                            L10 LED  
D8       HSMS-C150                        207.662    208.047    Top                            0            1.2MM                            L100 LED 
D9       PRTR5V0U2AX                      244.322    17.997     Top                            0            1.1MM                            NONE     
FB1      MPZ1608S221A                     120.500    138.600    Bottom                         270          0.95MM                           220@100M 
FB3      MPZ1608S221A                     123.700    131.000    Bottom                         180          0.95MM                           220@100M 
FB4      MPZ1608S221A                     122.100    138.700    Bottom                         270          0.95MM                           220@100M 
FB5      MPZ1608S221A                     124.400    138.700    Bottom                         90           0.95MM                           220@100M 
FB8      MPZ1608S221A                     125.000    145.700    Bottom                         90           0.95MM                           220@100M 
FB9      MPZ1608S221A                     123.400    145.700    Bottom                         270          0.95MM                           220@100M 
FB10     MPZ1608S221A                     126.600    145.700    Bottom                         270          0.95MM                           220@100M 
FB11     MPZ1608S221A                     128.200    145.700    Bottom                         270          0.95MM                           220@100M 
FB14     MPZ1608S221A                     134.600    145.700    Bottom                         90           0.95MM                           220@100M 
FB15     MPZ1608S221A                     129.800    145.700    Bottom                         270          0.95MM                           220@100M 
FB16     MPZ1608S221A                     133.000    145.700    Bottom                         270          0.95MM                           220@100M 
FB17     MPZ1608S221A                     131.400    145.700    Bottom                         270          0.95MM                           220@100M 
FB19     MPZ1608S221A                     136.200    145.700    Bottom                         90           0.95MM                           220@100M 
FB22     MPZ1608S221A                     139.400    145.700    Bottom                         270          0.95MM                           220@100M 
FB23     MPZ1608S221A                     142.600    145.700    Bottom                         270          0.95MM                           220@100M 
FB24     MPZ1608S221A                     137.800    145.700    Bottom                         270          0.95MM                           220@100M 
FB25     MPZ1608S221A                     141.000    145.700    Bottom                         90           0.95MM                           220@100M 
FB26     MPZ1608S221A                     98.000     151.000    Top                            0            0.95MM                           220@100M 
FB27     MPZ1608S221A                     90.300     114.000    Top                            90           0.95MM                           220@100M 
FB28     MPZ1608S221A                     147.400    145.700    Bottom                         270          0.95MM                           220@100M 
FB30     MPZ1608S221A                     145.800    145.700    Bottom                         270          0.95MM                           220@100M 
FB31     MPZ1608S221A                     149.000    145.700    Bottom                         270          0.95MM                           220@100M 
FB32     MPZ1608S221A                     144.200    145.700    Bottom                         90           0.95MM                           220@100M 
FB35     MPZ1608S221A                     150.600    145.700    Bottom                         90           0.95MM                           220@100M 
FB36     MPZ1608S221A                     152.200    145.700    Bottom                         270          0.95MM                           220@100M 
FB37     MPZ1608S221A                     155.400    145.700    Bottom                         270          0.95MM                           220@100M 
FB38     MPZ1608S221A                     153.800    145.700    Bottom                         270          0.95MM                           220@100M 
FB41     MPZ1608S221A                     158.600    145.700    Bottom                         90           0.95MM                           220@100M 
FB42     MPZ1608S221A                     160.200    145.700    Bottom                         270          0.95MM                           220@100M 
FB43     MPZ1608S221A                     161.800    145.700    Bottom                         270          0.95MM                           220@100M 
FB44     MPZ1608S221A                     157.000    145.700    Bottom                         270          0.95MM                           220@100M 
FB46     MPZ1608S221A                     164.500    137.400    Bottom                         180          0.95MM                           220@100M 
FB49     MPZ1608S221A                     164.500    134.200    Bottom                         0            0.95MM                           220@100M 
FB50     MPZ1608S221A                     164.500    132.600    Bottom                         0            0.95MM                           220@100M 
FB51     MPZ1608S221A                     164.500    135.800    Bottom                         0            0.95MM                           220@100M 
FB52     MPZ1608S221A                     97.900     164.600    Top                            0            0.95MM                           220@100M 
FU1      N/A                              303.000    229.500    Top                            0            0.00000mm                                 
FU2      N/A                              303.000    2.500      Top                            0            0.00000mm                                 
FU3      N/A                              3.000      209.500    Top                            0            0.00000mm                                 
H1       N/A                              16.544     233.739    Top                            0            0.00000mm                                 
H2       N/A                              141.004    233.739    Top                            0            0.00000mm                                 
H3       N/A                              16.544     78.799     Top                            0            0.00000mm                                 
H4       N/A                              298.484    78.799     Top                            359          0.00000mm                                 
H5       N/A                              141.004    6.409      Top                            0            0.00000mm                                 
H6       N/A                              298.484    6.409      Top                            0            0.00000mm                                 
H7       N/A                              16.544     6.409      Top                            0            0.00000mm                                 
H8       N/A                              141.004    78.799     Top                            0            0.00000mm                                 
H9       N/A                              298.484    210.879    Top                            0            0.00000mm                                 
H10      N/A                              167.900    114.140    Top                            0            0.00000mm                                 
H11      N/A                              117.100    133.940    Top                            0            0.00000mm                                 
J1       5767054-1                        232.000    151.000    Top                            270          6.14MM                           .25IN F  
J2       N2520-6V0C-RB-WE                 76.844     229.012    Top                            0            9.91MM                                    
J7       15-91-2140                       7.000      240.500    Top                            270          10.67MM                                   
J8       879160001                        284.666    161.095    Top                            270          14.88MM                                   
J9       N2520-6V0C-RB-WE                 40.776     229.012    Top                            0            9.91MM                                    
J10      132136                           70.621     208.133    Top                            0            9.86MM                           SMA      
J11      132136                           70.545     216.896    Top                            0            9.86MM                           SMA      
J12      132136                           237.058    8.142      Top                            0            9.86MM                           SMA      
J13      132136                           248.996    8.142      Top                            0            9.86MM                           SMA      
J14      HLE-105-02-G-DV                  300.234    216.559    Top                            270          3.66MM                                    
J15      879160001                        64.270     38.199     Top                            90           14.88MM                                   
J17      SDSR13-A0-0005                   273.808    26.351     Top                            0            3.2MM                                     
J18      44206-0007                       297.134    169.359    Top                            270          12.8MM                                    
J19      47053-1000                       34.643     154.963    Top                            270          11MM                                      
J20      47053-1000                       42.898     154.963    Top                            270          11MM                                      
J21      47053-1000                       51.407     154.963    Top                            270          11MM                                      
J22      87832-1420                       194.169    48.255     Top                            0            7.6MM                                     
J24      87832-1420                       220.000    188.500    Top                            270          6.4MM                                     
J25      HFJ11-1G02E-L12                  231.639    234.374    Top                            180          1.0MM                                     
J26      2510-6002UB                      23.332     237.491    Top                            0            9.91MM                                    
J27      2510-6002UB                      7.000      178.000    Top                            270          9.91MM                                    
J28      XP1001001-03R                    256.233    245.159    Top                            270          13.5MM                                    
J31      15-91-2200                       7.000      206.500    Top                            270          10.67MM                                   
J32      8510-4500PL                      300.534    202.559    Top                            180          10.8MM                                    
J41      15-91-2080                       7.000      219.500    Top                            270          10.67MM                                   
JP4      JP2                              134.375    241.610    Top                            180          0.00000mm                        NO POP   
JP5      JP2                              137.601    241.610    Top                            180          0.00000mm                        NO POP   
JP6      JP2                              89.500     147.000    Top                            270          0.00000mm                        NO POP   
JP7      JP2                              131.225    241.610    Top                            180          0.00000mm                        NO POP   
JP8      JP2                              127.974    241.610    Top                            180          0.00000mm                        NO POP   
JP9      JP2                              89.500     161.000    Top                            270          0.00000mm                        NO POP   
JP10     JP3                              219.143    202.738    Top                            0            0.4MM                            2-3      
JP11     JP3                              219.143    201.214    Top                            180          0.4MM                            2-3      
JP12     JP3                              219.143    215.438    Top                            0            0.4MM                            1-2      
JP13     JP3                              219.143    213.914    Top                            180          0.4MM                            1-2      
JP14     JP3                              219.143    212.136    Top                            0            0.4MM                            1-2      
JP15     JP3                              219.143    210.612    Top                            180          0.4MM                            1-2      
JP16     JP3                              219.143    208.834    Top                            0            0.4MM                            2-3      
JP17     JP3                              219.143    207.310    Top                            180          0.4MM                            2-3      
JP18     JP3                              219.143    204.237    Top                            180          0.4MM                            2-3      
JP19     JP3                              219.143    205.786    Top                            0            0.4MM                            2-3      
JP20     JP3                              213.047    199.436    Top                            0            0.4MM                            1-2      
JP21     JP3                              213.047    197.658    Top                            0            0.4MM                            1-2      
JP22     JP3                              213.047    195.880    Top                            0            0.4MM                            1-2      
JP23     JP3                              213.047    194.356    Top                            0            0.4MM                            1-2      
JP24     JP2                              247.227    203.096    Top                            180          0.00000mm                        NO POP   
JP25     JP2                              250.876    199.887    Top                            180          0.00000mm                        NO POP   
JP26     JP3                              48.500     201.000    Top                            90           0.4MM                            2-3      
JP27     JP3                              55.000     170.500    Top                            180          0.4MM                            2-3      
JP28     JP3                              2.204      163.951    Top                            90           0.4MM                            2-3      
L1       BLM21B601SPT                     262.000    133.000    Top                            180          1.0MM                            600OHM 2 
L2       BLM21B601SPT                     221.500    99.000     Top                            270          1.0MM                            600OHM 2 
L3       BLM21B601SPT                     218.500    99.000     Top                            270          1.0MM                            600OHM 2 
L4       BLM21B601SPT                     262.000    137.000    Top                            0            1.0MM                            600OHM 2 
L5       BLM31PG121SN1B                   53.500     6.000      Top                            180          1.12MM                           BLM31PG1 
L6       BLM31PG121SN1B                   53.500     3.000      Top                            180          1.12MM                           BLM31PG1 
L7       BLM31PG121SN1B                   28.406     46.309     Top                            180          1.12MM                           BLM31PG1 
L8       BLM18PG181SN1X                   242.100    99.200     Top                            270          0.95MM                           180OHM 1 
L9       BLM18PG181SN1X                   239.700    99.200     Top                            270          0.95MM                           180OHM 1 
L10      BLM18PG181SN1X                   237.100    99.200     Top                            270          0.95MM                           180OHM 1 
L11      BLM18PG181SN1X                   234.700    99.200     Top                            270          0.95MM                           180OHM 1 
L12      BLM18PG181SN1X                   262.000    148.500    Top                            90           0.95MM                           180OHM 1 
L13      BLM18PG181SN1X                   232.300    99.200     Top                            270          0.95MM                           180OHM 1 
L14      BLM31PG121SN1B                   22.250     91.926     Top                            180          1.12MM                           BLM31PG1 
L15      BLM31PG121SN1B                   12.328     46.259     Top                            180          1.12MM                           BLM31PG1 
L16      BLM31PG121SN1B                   53.500     9.000      Top                            180          1.12MM                           BLM31PG1 
L17      BLM18PG181SN1X                   258.864    101.129    Top                            0            0.95MM                           180OHM 1 
LOGO1    N/A                              77.000     27.300     Top                            0            0.00000mm                                 
LOGO2    N/A                              76.700     44.500     Top                            0            0.00000mm                                 
LOGO3    N/A                              76.397     58.088     Top                            0            0.00000mm                                 
LOGO4    N/A                              150.358    58.981     Top                            0            0.00000mm                                 
P1       TSM-108-01-TM-DV-P               218.770    153.430    Top                            270          8.38MM                           .1IN M S 
P2       182-009-112-171                  301.734    234.359    Top                            0            0.31750mm                        9P DSUB  
P3       FCN-268F036-G/3DB                153.297    235.872    Top                            180          37.9MM                                    
P4       TSM-105-01-TM-SV                 280.700    203.500    Top                            90           8.38MM                           0.1IN M  
P5       6367550-5                        160.435    3.157      Top                            0            9.5MM                            ZDOK40   
P6       292303-1                         247.934    231.159    Top                            270          7MM                              NONE     
P7       6367550-5                        70.900     3.157      Top                            0            9.5MM                            ZDOK40   
P8       TSM-108-01-TM-DV-P               212.000    186.500    Top                            0            8.38MM                           .1IN M S 
P9       QSH-040-01-L-D-DP-A-K            143.417    34.171     Top                            0            3.05MM                                    
P11      TSM-105-01-TM-SV                 81.060     203.871    Top                            180          8.38MM                           0.1IN M  
PTC1     1206L050                         243.134    225.459    Top                            0            0.75MM                           500MA    
Q4       BSS138                           31.048     34.575     Top                            90           1.11MM                           BSS138   
Q5       BSS138                           31.048     42.703     Top                            90           1.11MM                           BSS138   
Q6       BSS138                           2.600      122.967    Top                            270          1.11MM                           BSS138   
Q7       BSS138                           31.048     38.639     Top                            90           1.11MM                           BSS138   
Q8       BSS138                           293.334    21.859     Top                            0            1.11MM                           BSS138   
Q9       NDS331N                          293.734    17.059     Top                            0            1.11MM                           NDS331N  
Q10      NDS331N                          295.434    37.559     Top                            0            1.11MM                           NDS331N  
Q11      FJD3076TM                        14.860     160.559    Top                            0            2.4MM                                     
Q12      FDS6675BZ                        301.234    91.759     Top                            270          1.75MM                                    
Q13      FDS6675BZ                        301.434    115.659    Top                            270          1.75MM                                    
Q14      FDS6675BZ                        42.384     46.417     Top                            90           1.75MM                                    
R1       0402WGJ0104T1E                   80.120     216.769    Top                            180          0.4MM                            10K      
R2       0402WGJ0104T1E                   43.798     216.642    Top                            0            0.4MM                            10K      
R3       0402WGF0102T1E                   235.300    148.600    Top                            0            0.4MM                            1K       
R4       0402WG00T1E                      208.000    113.500    Top                            180          0.4MM                            0R       
R5       0402WGF0332T1E                   198.500    131.000    Top                            270          0.4MM                            3K3      
R6       0402WGJ0120T1E                   296.500    127.500    Top                            180          0.4MM                            120R     
R7       0402WGJ0104T1E                   43.773     213.975    Top                            180          0.4MM                            10K      
R8       0402WGJ0104T1E                   53.806     214.000    Top                            180          0.4MM                            10K      
R9       0402WGJ0104T1E                   99.155     211.714    Top                            180          0.4MM                            10K      
R10      0402WGF0220T1E                   144.400    86.400     Top                            270          0.4MM                            22R      
R11      0402WGF0220T1E                   181.900    83.300     Top                            270          0.4MM                            22R      
R12      0402WGF0220T1E                   180.500    83.300     Top                            270          0.4MM                            22R      
R13      0402WGF0220T1E                   146.500    86.500     Top                            270          0.4MM                            22R      
R14      0402WGF0220T1E                   37.155     28.886     Top                            180          0.4MM                            22R      
R15      0402WGF0220T1E                   37.116     26.575     Top                            180          0.4MM                            22R      
R16      0402WGF0220T1E                   35.400     78.700     Top                            0            0.4MM                            22R      
R17      0402WGF0220T1E                   29.700     73.100     Top                            180          0.4MM                            22R      
R18      0402WGF0220T1E                   23.300     130.600    Top                            90           0.4MM                            22R      
R19      0402WGF0220T1E                   18.834     133.459    Top                            90           0.4MM                            22R      
R20      0402WGF0220T1E                   1.448      68.638     Top                            0            0.4MM                            22R      
R21      0402WGF0220T1E                   9.900      75.500     Top                            0            0.4MM                            22R      
R22      0402WGF499JT1E                   172.500    130.500    Top                            0            0.4MM                            49.9R    
R23      0402WGF0102T1E                   230.600    148.500    Top                            180          0.4MM                            1K       
R24      0402WGF0102T1E                   208.000    115.500    Top                            0            0.4MM                            1K       
R25      0402WGF0102T1E                   208.000    128.000    Top                            180          0.4MM                            1K       
R26      4D02WGJ0330T                     214.960    159.780    Bottom                         180          0.4MM                            33       
R27      0402WGF0332T1E                   222.580    167.400    Bottom                         180          0.4MM                            3K3      
R28      0402WGF0332T1E                   242.434    36.088     Top                            180          0.4MM                            3K3      
R29      0402WGF0332T1E                   209.800    130.900    Top                            270          0.4MM                            3K3      
R30      0402WGF0332T1E                   244.000    73.600     Top                            270          0.4MM                            3K3      
R31      0402WGF0332T1E                   214.100    150.400    Top                            270          0.4MM                            3K3      
R32      0402WGF0332T1E                   217.100    150.400    Top                            270          0.4MM                            3K3      
R33      0402WGF0332T1E                   205.700    140.200    Top                            270          0.4MM                            3K3      
R34      0402WGF0332T1E                   253.834    65.259     Top                            180          0.4MM                            3K3      
R35      0402WGF0332T1E                   215.600    150.400    Top                            270          0.4MM                            3K3      
R36      0402WGJ0104T1E                   226.898    164.098    Top                            90           0.4MM                            10K      
R37      0402WGJ0104T1E                   222.580    157.240    Bottom                         180          0.4MM                            10K      
R38      0402WGJ0104T1E                   224.900    160.600    Top                            90           0.4MM                            10K      
R39      0402WGJ0104T1E                   224.900    164.100    Top                            270          0.4MM                            10K      
R40      0402WGF499JT1E                   172.500    132.500    Top                            0            0.4MM                            49.9R    
R41      0402WGF0153T1E                   242.434    34.564     Top                            0            0.4MM                            15K      
R42      0402WGF0181T1E                   245.736    34.564     Top                            180          0.4MM                            180R     
R43      0402WGJ0101T1E                   101.898    220.426    Top                            90           0.4MM                            100R     
R44      0402WGJ0101T1E                   99.612     220.426    Top                            90           0.4MM                            100R     
R45      0402WGJ0101T1E                   104.184    220.426    Top                            90           0.4MM                            100R     
R46      0402WGJ0101T1E                   106.470    220.426    Top                            90           0.4MM                            100R     
R47      0402WGJ0104T1E                   80.095     213.645    Top                            180          0.4MM                            10K      
R48      0402WGJ0104T1E                   90.560     213.797    Top                            180          0.4MM                            10K      
R49      0402WGF499JT1E                   61.121     219.893    Top                            0            0.4MM                            49R9     
R50      0402WGF499JT1E                   61.070     221.747    Bottom                         180          0.4MM                            49R9     
R51      0402WGF499JT1E                   165.500    119.000    Bottom                         180          0.4MM                            49.9R    
R52      0402WGF499JT1E                   165.500    121.000    Bottom                         180          0.4MM                            49.9R    
R53      0402WGJ0104T1E                   203.000    94.500     Top                            90           0.4MM                            10K      
R54      0402WGJ0104T1E                   204.500    94.500     Top                            270          0.4MM                            10K      
R55      0402WGF249JTIE                   192.000    103.500    Bottom                         0            0.4MM                            249R     
R56      0402WGF499JT1E                   142.000    142.500    Bottom                         90           0.4MM                            49.9R    
R57      0402WGF0392T1E                   111.947    223.043    Top                            180          0.4MM                            3K9      
R58      0402WGF0392T1E                   111.947    221.519    Top                            180          0.4MM                            3K9      
R59      0402WGF0682T1E                   111.947    224.440    Top                            0            0.4MM                            6K8      
R60      0402WGF0332T1E                   204.500    131.000    Top                            270          0.4MM                            3K3      
R61      0402WGF0332T1E                   208.000    116.500    Top                            0            0.4MM                            3K3      
R62      0402WGF0332T1E                   223.051    85.319     Bottom                         90           0.4MM                            3K3      
R63      0402WGF0332T1E                   208.000    117.600    Top                            0            0.4MM                            3K3      
R64      0402WGF0332T1E                   208.000    114.500    Top                            0            0.4MM                            3K3      
R65      0402WGF0332T1E                   206.200    121.500    Top                            0            0.4MM                            3K3      
R66      0402WGF0332T1E                   208.000    131.000    Top                            270          0.4MM                            3K3      
R67      0402WGF0332T1E                   221.041    85.319     Bottom                         90           0.4MM                            3K3      
R68      0402WGF0332T1E                   208.100    126.400    Top                            0            0.4MM                            3K3      
R69      0402WGF0332T1E                   208.000    122.700    Top                            0            0.4MM                            3K3      
R70      0402WGF0332T1E                   208.000    123.900    Top                            0            0.4MM                            3K3      
R71      0402WGF0332T1E                   203.100    125.100    Top                            0            0.4MM                            3K3      
R72      0402WGF0332T1E                   208.000    112.500    Top                            0            0.4MM                            3K3      
R73      0402WGF0332T1E                   94.491     193.199    Top                            180          0.4MM                            3K3      
R74      0402WGF0332T1E                   76.534     197.009    Top                            270          0.4MM                            3K3      
R75      0402WGF0332T1E                   275.234    204.759    Top                            0            0.4MM                            3K3      
